category,createdAt,quantity,total,Rubro,Clase,mes_año_x,PIB,IPC,IVCM_alimentos
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2022-11-30 00:00:00+00:00,28750.32,50616285.135436974,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2022-11-30 00:00:00+00:00,5559.0,17374634.0,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2022-11-30 00:00:00+00:00,151994.0,69697188.7005948,"Alimentos, bebidas y tabaco",Postres y decoraciones,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2022-11-30 00:00:00+00:00,27580.0,45135657.0457136,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2022-11-30 00:00:00+00:00,1695.0,1005239.208,"Alimentos, bebidas y tabaco",Sopas y estofados,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2022-11-30 00:00:00+00:00,43864.0,30444233.499616787,"Alimentos, bebidas y tabaco",Tentempiés,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2022-11-30 00:00:00+00:00,10962.0,47023299.8604,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2022-11-30 00:00:00+00:00,408928.0,438741808.1249536,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2022-11-30 00:00:00+00:00,31622.0,80143878.17638041,"Alimentos, bebidas y tabaco",Café y té,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2022-11-30 00:00:00+00:00,44692.0,147462994.48627046,"Alimentos, bebidas y tabaco",Cereales,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2022-11-30 00:00:00+00:00,29326.0,22203763.8623,"Alimentos, bebidas y tabaco",Cereales procesados,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2022-11-30 00:00:00+00:00,3380.0,15426930.775319329,"Alimentos, bebidas y tabaco",Legumbres,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2022-11-30 00:00:00+00:00,59595.0,44572260.716026485,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2022-11-30 00:00:00+00:00,303238.0,353892042.9424292,"Alimentos, bebidas y tabaco",Productos de confitería,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2022-11-30 00:00:00+00:00,50882.0,37477387.22300757,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2022-11-30 00:00:00+00:00,14770.5003,39744828.19828285,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2022-11-30 00:00:00+00:00,9199.0,8512755.128,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2022-11-30 00:00:00+00:00,392.0,484545.54,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2022-11-30 00:00:00+00:00,110424.959,158137802.24269375,"Alimentos, bebidas y tabaco",Frutas,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2022-11-30 00:00:00+00:00,10395.5,19312530.001041982,"Alimentos, bebidas y tabaco",Frutos secos,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2022-11-30 00:00:00+00:00,170591.707,288061321.56320363,"Alimentos, bebidas y tabaco",Verduras,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2022-11-30 00:00:00+00:00,546.0,4018676.0,"Alimentos, bebidas y tabaco",Mariscos frescos,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2022-11-30 00:00:00+00:00,8298.8,71980172.00093219,"Alimentos, bebidas y tabaco",Pescados,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2022-11-30 00:00:00+00:00,129.0,322012.0,"Alimentos, bebidas y tabaco",Plantas acuáticas,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2022-11-30 00:00:00+00:00,39320.895,163709826.2742564,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2022-11-30 00:00:00+00:00,51420.33302,331746419.6057485,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2022-11-30 00:00:00+00:00,3151710.716716,556955515.6538827,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2022-11-30 00:00:00+00:00,3082.5,8754939.97,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2022-11-30 00:00:00+00:00,23690.0,98582179.6714058,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2022-11-30 00:00:00+00:00,78593.0,20099796.66826325,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2022-11-30 00:00:00+00:00,152549.96,215348971.69301647,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2022-11-30 00:00:00+00:00,10765.2886,29514042.876398336,"Alimentos, bebidas y tabaco",Quesos,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2022-11-30 00:00:00+00:00,121.0,125466.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Tabaco y substitutos",2022-11-30 00:00:00+00:00,15070.0,52718514.8,"Alimentos, bebidas y tabaco",Tabaco y substitutos,2022-11,49459.581707941,0.9,122.79031718157
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles",2022-12-31 00:00:00+00:00,14149.0,28464534.0,"Alimentos, bebidas y tabaco",Aceites vegetales y grasas comestibles,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Grasas y aceites animales comestibles",2022-12-31 00:00:00+00:00,1182.0,4734485.0,"Alimentos, bebidas y tabaco",Grasas y aceites animales comestibles,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados",2022-12-31 00:00:00+00:00,5234.0,10521627.3038644,"Alimentos, bebidas y tabaco",Acompañamientos preparados,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles",2022-12-31 00:00:00+00:00,13892.0,26418820.55588232,"Alimentos, bebidas y tabaco",Bebidas y comidas infantiles,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies",2022-12-31 00:00:00+00:00,14178.0,33155008.994,"Alimentos, bebidas y tabaco","Empanadas, tartas y pies",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Ensaladas preparadas",2022-12-31 00:00:00+00:00,95.0,156400.0,"Alimentos, bebidas y tabaco",Ensaladas preparadas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2022-12-31 00:00:00+00:00,24389.686,26940152.958,"Alimentos, bebidas y tabaco","Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Materiales y mezclas instantáneas",2022-12-31 00:00:00+00:00,4450.0,22189216.0,"Alimentos, bebidas y tabaco",Materiales y mezclas instantáneas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2022-12-31 00:00:00+00:00,33213.0,93072872.544704,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2022-12-31 00:00:00+00:00,1049.0,15847914.0,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2022-12-31 00:00:00+00:00,101360.0,40679483.54,"Alimentos, bebidas y tabaco",Postres y decoraciones,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2022-12-31 00:00:00+00:00,8873.0,10449871.97983164,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2022-12-31 00:00:00+00:00,1550.0,1370099.3445376,"Alimentos, bebidas y tabaco",Sopas y estofados,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2022-12-31 00:00:00+00:00,5684.0,7277537.46548578,"Alimentos, bebidas y tabaco",Tentempiés,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2022-12-31 00:00:00+00:00,9950.0,27108178.5,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2022-12-31 00:00:00+00:00,313136.8,344911217.69303685,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2022-12-31 00:00:00+00:00,24315.0,56207932.22103067,"Alimentos, bebidas y tabaco",Café y té,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2022-12-31 00:00:00+00:00,20551.0,217563084.19518915,"Alimentos, bebidas y tabaco",Cereales,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2022-12-31 00:00:00+00:00,35537.0,19378064.468,"Alimentos, bebidas y tabaco",Cereales procesados,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2022-12-31 00:00:00+00:00,5095.0,38000380.512,"Alimentos, bebidas y tabaco",Legumbres,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2022-12-31 00:00:00+00:00,80386.0,18408666.05168654,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2022-12-31 00:00:00+00:00,22679.0,128386382.23690002,"Alimentos, bebidas y tabaco",Productos de confitería,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2022-12-31 00:00:00+00:00,197573.0,24241446.8,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2022-12-31 00:00:00+00:00,7204.0,19663871.54168054,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2022-12-31 00:00:00+00:00,8152.0,9175997.49,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2022-12-31 00:00:00+00:00,666.0,2376722.8,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2022-12-31 00:00:00+00:00,10824152.367,200439892.2041692,"Alimentos, bebidas y tabaco",Frutas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2022-12-31 00:00:00+00:00,6904.0,10685413.36571097,"Alimentos, bebidas y tabaco",Frutos secos,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2022-12-31 00:00:00+00:00,248602.988,441716780.1079646,"Alimentos, bebidas y tabaco",Verduras,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2022-12-31 00:00:00+00:00,1539.0,4878334.0,"Alimentos, bebidas y tabaco",Mariscos frescos,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2022-12-31 00:00:00+00:00,5605.9,35366161.0,"Alimentos, bebidas y tabaco",Pescados,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2022-12-31 00:00:00+00:00,264.0,505114.08,"Alimentos, bebidas y tabaco",Plantas acuáticas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2022-12-31 00:00:00+00:00,50949.671,258471169.00023508,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2022-12-31 00:00:00+00:00,60302.5078,327179301.919841,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2022-12-31 00:00:00+00:00,3728160.17195,565713716.1394712,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2022-12-31 00:00:00+00:00,6263.0,2513709.58824,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2022-12-31 00:00:00+00:00,10355.0,24727397.8766,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2022-12-31 00:00:00+00:00,66409.0,22261941.3509558,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2022-12-31 00:00:00+00:00,1980098.0,9594491721.928764,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2022-12-31 00:00:00+00:00,15477.558,33961871.15967593,"Alimentos, bebidas y tabaco",Quesos,2022-12,49459.581707941,0.4,121.62481413277
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2022-12-31 00:00:00+00:00,55.0,56460.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2022-12,49459.581707941,0.4,121.62481413277
