RubroN3,FechaCreacion,cantidad,mes_año_x,PIB,IPC,IMACEC,totalLineaNeto
Materiales y mezclas instantáneas,2022-06-30,2223.0,2022-06,50613.150895956,9.4,116.1362065258,10412815.0
Materiales y mezclas instantáneas,2022-07-31,3406.0,2022-07,51360.885368268,10.5,108.32134465825,17067991.0
Materiales y mezclas instantáneas,2022-08-31,6052.0,2022-08,51360.885368268,11.5,110.3215943683,6820355.0
Materiales y mezclas instantáneas,2022-09-30,6210.0,2022-09,51360.885368268,12.5,106.70932206768,3392352.0
Materiales y mezclas instantáneas,2022-10-31,5049.0,2022-10,49459.581707941,13.1,100.85570464127,13281473.0
Materiales y mezclas instantáneas,2022-11-30,7273.0,2022-11,49459.581707941,14.1,107.71011509726,8017387.0
Materiales y mezclas instantáneas,2022-12-31,2979.0,2022-12,49459.581707941,13.7,104.74238408373,5691469.0
Materiales y mezclas instantáneas,2023-01-31,29988.0,2023-01,53588.913914029,12.8,108.59795397108,6337691.0
Materiales y mezclas instantáneas,2023-02-28,1728.0,2023-02,53588.913914029,13.3,112.15529652127,15517943.0
Materiales y mezclas instantáneas,2023-03-31,9297.0,2023-03,53588.913914029,12.8,118.71274948991,5441776.0
Materiales y mezclas instantáneas,2023-04-30,12105.0,2023-04,50291.861394613,12.3,104.77327968918,142046844.0
Materiales y mezclas instantáneas,2023-05-31,6593.0,2023-05,50291.861394613,11.9,99.822361408901,3250174.0
Materiales y mezclas instantáneas,2023-06-30,4524.0,2023-06,50291.861394613,11.1,113.98474750021,14469747.0
"Pan, galletas y pastelitos dulces",2013-01-31,21710988.750889406,2013-01,43591.2289898859,2.9,89.847446247651,0.0
"Pan, galletas y pastelitos dulces",2013-02-28,682037.1494999999,2013-02,43591.2289898859,2.1,91.596476733005,2852607.0
"Pan, galletas y pastelitos dulces",2013-03-31,833760.24269,2013-03,43591.2289898859,1.5,94.690431285772,25723840.0
"Pan, galletas y pastelitos dulces",2013-04-30,919007.7201884645,2013-04,41321.580759714,1.6,86.585344235856,4338528432.0
"Pan, galletas y pastelitos dulces",2013-05-31,1047646.45649,2013-05,41321.580759714,1.3,82.262492545453,367650776.0
"Pan, galletas y pastelitos dulces",2013-06-30,1248153.05049,2013-06,41321.580759714,1.5,92.909133250737,372907082.0
"Pan, galletas y pastelitos dulces",2013-07-31,1122320.6473411,2013-07,42735.663530314,1.0,91.412867395764,555100284.0
"Pan, galletas y pastelitos dulces",2013-08-31,993159.85599,2013-08,42735.663530314,0.9,90.693410273367,481439072.0
"Pan, galletas y pastelitos dulces",2013-09-30,860920.55797,2013-09,42735.663530314,1.9,88.608385040724,473960866.0
"Pan, galletas y pastelitos dulces",2013-10-31,1140702.1105,2013-10,41002.549935328,2.2,85.551891607757,579133510.0
"Pan, galletas y pastelitos dulces",2013-11-30,1146272.6635,2013-11,41002.549935328,2.2,88.915053955516,508440336.0
"Pan, galletas y pastelitos dulces",2013-12-31,1259261.149342,2013-12,41002.549935328,2.0,85.269081891005,463872842.0
"Pan, galletas y pastelitos dulces",2014-01-31,11344024.152,2014-01,44804.091313531,1.5,92.364560602323,564615361.0
"Pan, galletas y pastelitos dulces",2014-02-28,891480.4770794234,2014-02,44804.091313531,2.4,94.479713559932,554275202.0
"Pan, galletas y pastelitos dulces",2014-03-31,689853.655521143,2014-03,44804.091313531,3.0,96.973115483759,649851109.0
"Pan, galletas y pastelitos dulces",2014-04-30,1166256.652008,2014-04,42332.208534154,2.8,88.071444078236,7282236204.0
"Pan, galletas y pastelitos dulces",2014-05-31,971774.0166,2014-05,42332.208534154,3.2,84.817963581773,533493556.0
"Pan, galletas y pastelitos dulces",2014-06-30,879359.02736,2014-06,42332.208534154,3.5,95.269516489087,9189309440.14
"Pan, galletas y pastelitos dulces",2014-07-31,1971062.907416245,2014-07,43459.588462873,4.3,92.842851105848,671194456.0
"Pan, galletas y pastelitos dulces",2014-08-31,1229610.120889533,2014-08,43459.588462873,4.7,92.51740531676,441036381.0
"Pan, galletas y pastelitos dulces",2014-09-30,2136382.6526264,2014-09,43459.588462873,4.3,89.940203669474,527471486.0
"Pan, galletas y pastelitos dulces",2014-10-31,783161.13553453,2014-10,41541.380137926,4.5,86.17001408185,581970262.0
"Pan, galletas y pastelitos dulces",2014-11-30,948478.4889511842,2014-11,41541.380137926,4.5,89.569911320642,682047365.0
"Pan, galletas y pastelitos dulces",2014-12-31,5378377.099456062,2014-12,41541.380137926,4.9,87.409392603617,558674737.0
"Pan, galletas y pastelitos dulces",2015-01-31,12112406.975616807,2015-01,45575.772450161,5.7,94.0243515223,430741303.0
"Pan, galletas y pastelitos dulces",2015-02-28,4847834.4182,2015-02,45575.772450161,5.5,95.230293056978,504187665.0
"Pan, galletas y pastelitos dulces",2015-03-31,3072477.45595514,2015-03,45575.772450161,4.6,99.451060383857,685586964.0
"Pan, galletas y pastelitos dulces",2015-04-30,2442338.533850251,2015-04,43392.768614376,4.5,90.483052930854,5347085928.0
"Pan, galletas y pastelitos dulces",2015-05-31,3096115.2933132616,2015-05,43392.768614376,4.4,87.028068930296,326177806.0
"Pan, galletas y pastelitos dulces",2015-06-30,5000101.392700001,2015-06,43392.768614376,4.2,97.366059141437,449374896.0
"Pan, galletas y pastelitos dulces",2015-07-31,3240579.8647,2015-07,44343.767069769,4.1,95.069917495666,598705289.0
"Pan, galletas y pastelitos dulces",2015-08-31,3210580.5929,2015-08,44343.767069769,4.0,93.685525534001,628628825.0
"Pan, galletas y pastelitos dulces",2015-09-30,1100806.5569405,2015-09,44343.767069769,4.4,92.145962351853,509834291.0
"Pan, galletas y pastelitos dulces",2015-10-31,4972432.7669244995,2015-10,42486.524814553,4.6,88.327076049303,623480056.0
"Pan, galletas y pastelitos dulces",2015-11-30,5238071.701180671,2015-11,42486.524814553,5.0,90.802610053762,592819903.0
"Pan, galletas y pastelitos dulces",2015-12-31,1556124.121829,2015-12,42486.524814553,4.6,90.006774753033,546972314.0
"Pan, galletas y pastelitos dulces",2016-01-31,70419950.9028,2016-01,46406.790258516,4.0,95.1359033635,549393657.0
"Pan, galletas y pastelitos dulces",2016-02-29,1142961.22471,2016-02,46406.790258516,3.9,97.404224514212,702778990.0
"Pan, galletas y pastelitos dulces",2016-03-31,3157573.0501,2016-03,46406.790258516,4.4,101.42976832782,887945189.0
"Pan, galletas y pastelitos dulces",2016-04-30,3106454.8788,2016-04,44671.966443055,4.8,92.146497210017,7607680224.0
"Pan, galletas y pastelitos dulces",2016-05-31,17401999.38291715,2016-05,44671.966443055,4.7,90.770193000667,672930852.0
"Pan, galletas y pastelitos dulces",2016-06-30,3096052.689711405,2016-06,44671.966443055,4.5,100.06373712349,675897691.0
"Pan, galletas y pastelitos dulces",2016-07-31,2856155.870776211,2016-07,44900.551739514,4.2,95.66527405303,605901719.0
"Pan, galletas y pastelitos dulces",2016-08-31,6832674.483397777,2016-08,44900.551739514,4.2,95.654335926939,710188306.0
"Pan, galletas y pastelitos dulces",2016-09-30,3306758.990032,2016-09,44900.551739514,4.2,93.10882087912,569003298.0
"Pan, galletas y pastelitos dulces",2016-10-31,15182274.46770825,2016-10,43332.366271148,4.0,89.204478450289,448122559.0
"Pan, galletas y pastelitos dulces",2016-11-30,6240842.930443697,2016-11,43332.366271148,3.4,93.758177250714,576090229.0
"Pan, galletas y pastelitos dulces",2016-12-31,2486688.9235172803,2016-12,43332.366271148,3.1,91.53189874046,617584149.0
"Pan, galletas y pastelitos dulces",2017-01-31,28084949.520991236,2017-01,46821.356029654,2.8,94.826515531425,532586632.0
"Pan, galletas y pastelitos dulces",2017-02-28,5715368.2838,2017-02,46821.356029654,2.9,98.69539410651,725243569.0
"Pan, galletas y pastelitos dulces",2017-03-31,3958893.116489871,2017-03,46821.356029654,2.7,103.07410778893,747642194.0
"Pan, galletas y pastelitos dulces",2017-04-30,2145071.21884076,2017-04,44511.508101199,2.8,92.529437248277,7423423836.0
"Pan, galletas y pastelitos dulces",2017-05-31,4257910.045971404,2017-05,44511.508101199,2.7,89.124489666138,477473663.0
"Pan, galletas y pastelitos dulces",2017-06-30,4558960.083807673,2017-06,44511.508101199,2.7,100.31005601932,579615521.0
"Pan, galletas y pastelitos dulces",2017-07-31,2808092.717110121,2017-07,45204.894705136,2.7,95.307190185225,429757024.0
"Pan, galletas y pastelitos dulces",2017-08-31,2938273.0631396263,2017-08,45204.894705136,2.6,96.940370552703,569359025.0
"Pan, galletas y pastelitos dulces",2017-09-30,2882100.921644444,2017-09,45204.894705136,1.7,94.108770532209,720906231.0
"Pan, galletas y pastelitos dulces",2017-10-31,4852270.18857,2017-10,44140.710988855,1.7,90.921524202074,478420227.0
"Pan, galletas y pastelitos dulces",2017-11-30,3087619.2899375325,2017-11,44140.710988855,1.9,95.800976119456,508369433.0
"Pan, galletas y pastelitos dulces",2017-12-31,1200518.558965198,2017-12,44140.710988855,1.5,92.892619697493,618878115.0
"Pan, galletas y pastelitos dulces",2018-01-31,61119603.401724,2018-01,48309.261540149,1.9,98.075070997706,648563892.0
"Pan, galletas y pastelitos dulces",2018-02-28,2520486.027673623,2018-02,48309.261540149,1.9,102.21974233486,707330110.0
"Pan, galletas y pastelitos dulces",2018-03-31,13642941.082671361,2018-03,48309.261540149,2.3,105.72653659515,731486923.0
"Pan, galletas y pastelitos dulces",2018-04-30,1259619.413142857,2018-04,46465.233705193,2.2,96.55962095538,7853926728.0
"Pan, galletas y pastelitos dulces",2018-05-31,1136003.883348968,2018-05,46465.233705193,2.0,92.639065395593,393669478.0
"Pan, galletas y pastelitos dulces",2018-06-30,1255011.012194417,2018-06,46465.233705193,1.8,105.1414275287,649599894.0
"Pan, galletas y pastelitos dulces",2018-07-31,1773247.103992585,2018-07,47664.205745694,1.9,101.78966356143,571771314.0
"Pan, galletas y pastelitos dulces",2018-08-31,2112825.322805584,2018-08,47664.205745694,2.0,101.66316063789,628791539.0
"Pan, galletas y pastelitos dulces",2018-09-30,1248217.413985811,2018-09,47664.205745694,2.5,98.482335240184,548775466.0
"Pan, galletas y pastelitos dulces",2018-10-31,1516905.840954911,2018-10,45240.100146512,2.7,93.864503164476,595865901.0
"Pan, galletas y pastelitos dulces",2018-11-30,1475034.919262766,2018-11,45240.100146512,2.6,98.265953970052,822165213.0
"Pan, galletas y pastelitos dulces",2018-12-31,1351910.577967883,2018-12,45240.100146512,3.1,94.448887618972,568047371.0
"Pan, galletas y pastelitos dulces",2019-01-31,20830562.504651904,2019-01,50065.327812567,2.9,102.34562231422,728290364.0
"Pan, galletas y pastelitos dulces",2019-02-28,781640.18893283,2019-02,50065.327812567,2.8,105.70868843619,673116042.0
"Pan, galletas y pastelitos dulces",2019-03-31,1294253.22031512,2019-03,50065.327812567,2.6,109.09107117686,750401649.0
"Pan, galletas y pastelitos dulces",2019-04-30,1206051.711288299,2019-04,47106.905564521,1.8,98.600715442779,9683254908.0
"Pan, galletas y pastelitos dulces",2019-05-31,2325139.201504603,2019-05,47106.905564521,1.7,93.301937118699,382095695.0
"Pan, galletas y pastelitos dulces",2019-06-30,1935669.783748548,2019-06,47106.905564521,2.0,106.50221582576,537913289.0
"Pan, galletas y pastelitos dulces",2019-07-31,2360009.432871201,2019-07,48324.451190669,2.0,103.61394761216,584496316.0
"Pan, galletas y pastelitos dulces",2019-08-31,1363207.546588451,2019-08,48324.451190669,2.3,103.30719279317,604609238.0
"Pan, galletas y pastelitos dulces",2019-09-30,1720620.61520204,2019-09,48324.451190669,2.3,99.19643035477,718680124.0
"Pan, galletas y pastelitos dulces",2019-10-31,2179095.710602813,2019-10,46662.257115827,2.2,96.525565486525,658407096.0
"Pan, galletas y pastelitos dulces",2019-11-30,1686351.175993664,2019-11,46662.257115827,2.3,101.73020957352,577432024.0
"Pan, galletas y pastelitos dulces",2019-12-31,3246070.23044125,2019-12,46662.257115827,2.1,97.332409441439,720623201.0
"Pan, galletas y pastelitos dulces",2020-01-31,35962576.4229696,2020-01,48749.000928364,2.5,97.947929134594,650564602.0
"Pan, galletas y pastelitos dulces",2020-02-29,1019525.39338227,2020-02,48749.000928364,2.7,100.55233929216,797946511.0
"Pan, galletas y pastelitos dulces",2020-03-31,1425731.881492182,2020-03,48749.000928364,3.0,110.3066682996,1017809465.0
"Pan, galletas y pastelitos dulces",2020-04-30,1416795.2062935727,2020-04,47148.319246181,3.5,100.08487374904,12426819324.0
"Pan, galletas y pastelitos dulces",2020-05-31,1274814.75,2020-05,47148.319246181,3.9,96.253208391708,527010106.0
"Pan, galletas y pastelitos dulces",2020-06-30,907467.58434257,2020-06,47148.319246181,3.7,102.32912664174,654118788.0
"Pan, galletas y pastelitos dulces",2020-07-31,973676.33482562,2020-07,41155.094344207,3.4,88.509044863643,462670892.0
"Pan, galletas y pastelitos dulces",2020-08-31,1564927.14641,2020-08,41155.094344207,2.8,87.004288894657,410188077.0
"Pan, galletas y pastelitos dulces",2020-09-30,1471283.0685571,2020-09,41155.094344207,2.6,85.189006250569,451420628.0
"Pan, galletas y pastelitos dulces",2020-10-31,1637558.5794761,2020-10,42145.390546874,2.5,84.992680522664,425149699.0
"Pan, galletas y pastelitos dulces",2020-11-30,1571234.218068957,2020-11,42145.390546874,2.4,90.112898414487,544047044.0
"Pan, galletas y pastelitos dulces",2020-12-31,1579207.163926817,2020-12,42145.390546874,3.1,91.869922182173,511739692.0
"Pan, galletas y pastelitos dulces",2021-01-31,442385606.5775181,2021-01,48666.060874743,3.0,96.372276168681,517890023.0
"Pan, galletas y pastelitos dulces",2021-02-28,1488413.2884,2021-02,48666.060874743,2.7,101.34055587061,617023595.0
"Pan, galletas y pastelitos dulces",2021-03-31,2102483.621493721,2021-03,48666.060874743,3.0,110.56871004506,755795727.0
"Pan, galletas y pastelitos dulces",2021-04-30,1655263.451277756,2021-04,47096.204723944,3.1,95.967775620426,8845686024.0
"Pan, galletas y pastelitos dulces",2021-05-31,414031.1630195025,2021-05,47096.204723944,2.8,93.568701011258,520862927.0
"Pan, galletas y pastelitos dulces",2021-06-30,969725.9564747924,2021-06,47096.204723944,2.9,108.80060587817,656965024.0
"Pan, galletas y pastelitos dulces",2021-07-31,225292.3931735426,2021-07,48844.125436825,3.3,102.22713364104,494591878.0
"Pan, galletas y pastelitos dulces",2021-08-31,329365.1801301658,2021-08,48844.125436825,3.6,103.99662890833,284544075.0
"Pan, galletas y pastelitos dulces",2021-09-30,317854.0903373492,2021-09,48844.125436825,3.8,103.18575284539,137944142.0
"Pan, galletas y pastelitos dulces",2021-10-31,1288499.978058,2021-10,49357.624596139,4.5,100.46477396593,187414888.0
"Pan, galletas y pastelitos dulces",2021-11-30,328311.88925,2021-11,49357.624596139,4.8,106.85588103332,205479913.0
"Pan, galletas y pastelitos dulces",2021-12-31,580310.521957,2021-12,49357.624596139,5.3,105.34168813308,209906905.0
"Pan, galletas y pastelitos dulces",2022-01-31,5062055.410913592,2022-01,54840.3940633,6.0,110.2115035277,209357874.0
"Pan, galletas y pastelitos dulces",2022-02-28,863806.9320241,2022-02,54840.3940633,6.7,116.01785446757,273429054.0
"Pan, galletas y pastelitos dulces",2022-03-31,8022993.119585,2022-03,54840.3940633,7.2,121.16430704495,562228143.0
"Pan, galletas y pastelitos dulces",2022-04-30,386302.81762,2022-04,50613.150895956,7.7,104.38778446389,3682939320.0
"Pan, galletas y pastelitos dulces",2022-05-31,749108.6385709,2022-05,50613.150895956,7.8,100.09164807164,172353051.0
"Pan, galletas y pastelitos dulces",2022-06-30,335148.11877,2022-06,50613.150895956,9.4,116.1362065258,247590224.0
"Pan, galletas y pastelitos dulces",2022-07-31,480586.659985,2022-07,51360.885368268,10.5,108.32134465825,305725442.0
"Pan, galletas y pastelitos dulces",2022-08-31,2205616.10343,2022-08,51360.885368268,11.5,110.3215943683,280928439.0
"Pan, galletas y pastelitos dulces",2022-09-30,491373.16730000003,2022-09,51360.885368268,12.5,106.70932206768,296188917.0
"Pan, galletas y pastelitos dulces",2022-10-31,368650.96419,2022-10,49459.581707941,13.1,100.85570464127,340183613.0
"Pan, galletas y pastelitos dulces",2022-11-30,4127141.9173,2022-11,49459.581707941,14.1,107.71011509726,459115954.0
"Pan, galletas y pastelitos dulces",2022-12-31,3329973.13257,2022-12,49459.581707941,13.7,104.74238408373,382522459.0
"Pan, galletas y pastelitos dulces",2023-01-31,22544055.4065,2023-01,53588.913914029,12.8,108.59795397108,356909014.0
"Pan, galletas y pastelitos dulces",2023-02-28,379001.688779,2023-02,53588.913914029,13.3,112.15529652127,692174969.0
"Pan, galletas y pastelitos dulces",2023-03-31,363665.9555,2023-03,53588.913914029,12.8,118.71274948991,698473096.0
"Pan, galletas y pastelitos dulces",2023-04-30,372525.70946511,2023-04,50291.861394613,12.3,104.77327968918,2897161950.0
"Pan, galletas y pastelitos dulces",2023-05-31,533828.7049134076,2023-05,50291.861394613,11.9,99.822361408901,371264336.0
"Pan, galletas y pastelitos dulces",2023-06-30,212593.525078,2023-06,50291.861394613,11.1,113.98474750021,417094379.0
Pasta o tallarines naturales,2013-01-31,845820.0,2013-01,43591.2289898859,2.9,89.847446247651,552541262.0
Pasta o tallarines naturales,2013-02-28,42489.0,2013-02,43591.2289898859,2.1,91.596476733005,258854351.0
Pasta o tallarines naturales,2013-03-31,56994.7,2013-03,43591.2289898859,1.5,94.690431285772,2003605.0
Pasta o tallarines naturales,2013-04-30,102490.0,2013-04,41321.580759714,1.6,86.585344235856,1730218716.0
Pasta o tallarines naturales,2013-05-31,80360.0,2013-05,41321.580759714,1.3,82.262492545453,84315974.0
Pasta o tallarines naturales,2013-06-30,102884.0,2013-06,41321.580759714,1.5,92.909133250737,90164661.0
Pasta o tallarines naturales,2013-07-31,84402.0,2013-07,42735.663530314,1.0,91.412867395764,180891921.0
Pasta o tallarines naturales,2013-08-31,88441.31,2013-08,42735.663530314,0.9,90.693410273367,110758558.0
Pasta o tallarines naturales,2013-09-30,79361.05,2013-09,42735.663530314,1.9,88.608385040724,152317383.0
Pasta o tallarines naturales,2013-10-31,67558.55,2013-10,41002.549935328,2.2,85.551891607757,156412248.0
Pasta o tallarines naturales,2013-11-30,61167.17,2013-11,41002.549935328,2.2,88.915053955516,183572367.0
Pasta o tallarines naturales,2013-12-31,66990.7,2013-12,41002.549935328,2.0,85.269081891005,122382345.0
Pasta o tallarines naturales,2014-01-31,801626.328,2014-01,44804.091313531,1.5,92.364560602323,138441350.0
